,tweet,parse
1061,@deniseramosm @concursomemes @Garcimonero @pao_maldo @HatsumiNonaka No es de #Gatell pero da un chingo de risa 😂 ,@deniseramosm @concursomemes @Garcimonero @pao_maldo @HatsumiNonaka No es de #Gatell pero da un chingo de risa 😂 
1062,"#Gatell100k #DrMuerte #Gatell @HLGatell 100,000 muertos oficiales y usted necio con su política fallida y ridícula. Desde marzo se lo advertimos. Desde marzo sabíamos que sus decisiones desembocarían en esta masacre. Hoy, su ineptitud hizo de México un panteón. ","#Gatell100k #DrMuerte #Gatell @HLGatell 100,000 muertos oficiales y usted necio con su política fallida y ridícula. Desde marzo se lo advertimos. Desde marzo sabíamos que sus decisiones desembocarían en esta masacre. Hoy, su ineptitud hizo de México un panteón. "
1063,"@brisegonzalez05 Ahuevo, porque Gatell tiene la culpa de que la gente no se cuide, asies","@brisegonzalez05 Ahuevo, porque Gatell tiene la culpa de que la gente no se cuide, asies"
1064,@YuririaSierra “Inusual” Según el gato genocida Gatell.,@YuririaSierra “Inusual” Según el gato genocida Gatell.
1065,"@araceli03956935 @HLGatell Yo no conozco ninguna estrategia de Gatell , su actividad la hace al hay se va , eso a causado muchos muertos , en manos de quien estamos los mexicanos ?","@araceli03956935 @HLGatell Yo no conozco ninguna estrategia de Gatell , su actividad la hace al hay se va , eso a causado muchos muertos , en manos de quien estamos los mexicanos ?"
1066,@alvaro_delgado @urgecambiaramex @El_Universal_Mx Esta pandemia asta que no salga la vacuna se podrá detener y es miserable hacer responsable a Gatell creo que ya estamos muy maduros para saber q si no nos cuidamos estamos en peligro de muerte .está cabron ponerle un policía a cada ciudadano para que nos este cuidando no mames,@alvaro_delgado @urgecambiaramex @El_Universal_Mx Esta pandemia asta que no salga la vacuna se podrá detener y es miserable hacer responsable a Gatell creo que ya estamos muy maduros para saber q si no nos cuidamos estamos en peligro de muerte .está cabron ponerle un policía a cada ciudadano para que nos este cuidando no mames
1067,"@rivapa @JLozanoA @HLGatell Una felicitación, al dr Hugo López Gatell, profesional, en todos los sentidos, su capacidad, y su sensibilidad, ha promovido, que este mal mundial, no afecte a México, gracias por proteger, por instruir, y por guiar, a los mexicanos, los 100,000 muertos, son ganas de chingar.","@rivapa @JLozanoA @HLGatell Una felicitación, al dr Hugo López Gatell, profesional, en todos los sentidos, su capacidad, y su sensibilidad, ha promovido, que este mal mundial, no afecte a México, gracias por proteger, por instruir, y por guiar, a los mexicanos, los 100,000 muertos, son ganas de chingar."
1068,@gabrielguerrac Deberia de quejarse del nulo esfuerzo de autoridades locales y estatales que sin duda tienen una gran responsabilidad y solo culpan a gatell de su gran ineficiencia al aplicar medidas sanitarias.,@gabrielguerrac Deberia de quejarse del nulo esfuerzo de autoridades locales y estatales que sin duda tienen una gran responsabilidad y solo culpan a gatell de su gran ineficiencia al aplicar medidas sanitarias.
1069,"En las conferencias de Hugo López-Gatell, una de las palabras fetiche es “meseta”, ese camino plano que dibuja la curva pandémica lejos de los picos, mientras algunos Estados entran de nuevo en fases de máximo riesgo 100.000 muertos en México ","En las conferencias de Hugo López-Gatell, una de las palabras fetiche es “meseta”, ese camino plano que dibuja la curva pandémica lejos de los picos, mientras algunos Estados entran de nuevo en fases de máximo riesgo 100.000 muertos en México "
1070,"@qtf Y no crea que estoy de acuerdo con Gatell, se ha equivocado también pero, echarle la culpa solo a él y no a la gente irresponsable?? Usted a lo mejor no miente pero, si omite buena parte de la verdad y resulta ser igual que mentir. Que lástima por usted. En fin... Es lo que hay","@qtf Y no crea que estoy de acuerdo con Gatell, se ha equivocado también pero, echarle la culpa solo a él y no a la gente irresponsable?? Usted a lo mejor no miente pero, si omite buena parte de la verdad y resulta ser igual que mentir. Que lástima por usted. En fin... Es lo que hay"
1071,"@HernanGomezB @VivaAerobus @HLGatell Ok pinche ESTÚPIDO, ahora ve al metro de la cdmx a cualquier hora y nos reportas, va!!! Y para HDP solo está gatell","@HernanGomezB @VivaAerobus @HLGatell Ok pinche ESTÚPIDO, ahora ve al metro de la cdmx a cualquier hora y nos reportas, va!!! Y para HDP solo está gatell"
1072,"@EmmaChoquita pos también, Gatell es un verdadero chingón","@EmmaChoquita pos también, Gatell es un verdadero chingón"
1073,"@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell No es verdad, el cubre bocas sirve y es independiente del resto de las cosas. Todo aporta. Lo que Gatell intentó fue desviar la atención de que habían vendido todos los cubrebocas a China y no teníamos, por eso trató de desacreditarlo y prolongó mucho su mentira.","@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell No es verdad, el cubre bocas sirve y es independiente del resto de las cosas. Todo aporta. Lo que Gatell intentó fue desviar la atención de que habían vendido todos los cubrebocas a China y no teníamos, por eso trató de desacreditarlo y prolongó mucho su mentira."
1074,"@JLozanoA @elsolde_mexico @diario24horas No tiene mucho esto señor , salir a la calle sin las medidas de seguro varios se contagiaron ahí , ejemplo mis vecinos murieron 3 hermanos , por no cuidarse y me va a decir que esto es culpa del gobierno?? No recuerdo a Gatell diciendo vayan a marchar en medio de una pandemia ","@JLozanoA @elsolde_mexico @diario24horas No tiene mucho esto señor , salir a la calle sin las medidas de seguro varios se contagiaron ahí , ejemplo mis vecinos murieron 3 hermanos , por no cuidarse y me va a decir que esto es culpa del gobierno?? No recuerdo a Gatell diciendo vayan a marchar en medio de una pandemia "
1075,Suscribo yo apoyo a López Gatell,Suscribo yo apoyo a López Gatell
1076,"@panaclo @Tijolin20 Lo que se necesita es capacidad y buen manejo de la pandemia y con el Dr Gatell se comprueba que con salir a “informar” diariamente, no se es eficaz","@panaclo @Tijolin20 Lo que se necesita es capacidad y buen manejo de la pandemia y con el Dr Gatell se comprueba que con salir a “informar” diariamente, no se es eficaz"
1077,"López-Gatell, alertó que en la epidemia Covid ”todavía nos depara un momento de mayor intensidad que será diciembre, enero, y quizá una parte de febrero”. ","López-Gatell, alertó que en la epidemia Covid ”todavía nos depara un momento de mayor intensidad que será diciembre, enero, y quizá una parte de febrero”. "
1078,Puro Pendejo culpa a #Gatell por las 100 mil muertes,Puro Pendejo culpa a #Gatell por las 100 mil muertes
1079,"@araceli03956935 @HLGatell Nunca tuvieron estrategia, ni la tienen ahora , nunca vi a Gatell en un hospital , ni en giras por la Republica checando necesidades y enfermos en hospitales , solo lo vi en la tele dando cifras y aplaudiendo a el presidente !","@araceli03956935 @HLGatell Nunca tuvieron estrategia, ni la tienen ahora , nunca vi a Gatell en un hospital , ni en giras por la Republica checando necesidades y enfermos en hospitales , solo lo vi en la tele dando cifras y aplaudiendo a el presidente !"
1080,"Culpan a Gatell por los muertos como si él los hubiese matado, cuando fue la gente irresponsable. Pero bueno así es México (Sorbito de Café)","Culpan a Gatell por los muertos como si él los hubiese matado, cuando fue la gente irresponsable. Pero bueno así es México (Sorbito de Café)"
1081,"En cualquier sitio facilmente hay 7 de cada 10 personas sin cubrebocas o mal puesto, pero les es más fácil echarle la culpa a López-Gatell","En cualquier sitio facilmente hay 7 de cada 10 personas sin cubrebocas o mal puesto, pero les es más fácil echarle la culpa a López-Gatell"
1082,"@goliveros Porque culpar al gobierno caray, te recuerdo que el comunicador de nombre Javier Alatorre, le digo a la ciudadanía, no hacer caso a las recomendaciones del Dr. Lopez Gatell, y no veo que lo culpes a él por nada, es más, nisiquiera opinaste del tema.","@goliveros Porque culpar al gobierno caray, te recuerdo que el comunicador de nombre Javier Alatorre, le digo a la ciudadanía, no hacer caso a las recomendaciones del Dr. Lopez Gatell, y no veo que lo culpes a él por nada, es más, nisiquiera opinaste del tema."
1083,"¿Por qué chingados responsabilizan a Gatell de las 100,000 muertes? No mamen, cada quien es responsable de sus actos y de las decisiones tomadas. Bien que andan con el cubrebocas abajo de la nariz, y de peda! Tantita madre! 🤬","¿Por qué chingados responsabilizan a Gatell de las 100,000 muertes? No mamen, cada quien es responsable de sus actos y de las decisiones tomadas. Bien que andan con el cubrebocas abajo de la nariz, y de peda! Tantita madre! 🤬"
1084,"“Lopez Gatell ha hecho un trabajo extraordinario, excepcional”: AMLO 20 de noviembre de 2020 La realidad 👇👇👇 ","“Lopez Gatell ha hecho un trabajo extraordinario, excepcional”: AMLO 20 de noviembre de 2020 La realidad 👇👇👇 "
1085,"#RevoluciónMexicana #SoyRevolucionario Gatell dijo que un escenario trágico serían 60mil muertos, hoy en México superamos 100mil muertos oficialmente; y datos no oficiales, se contabilizan + de 300mil muertos. Y mientras tanto, López sin usar cubrebocas y dando abrazos.. 🖕🏾🖕🏼🇲🇽","#RevoluciónMexicana #SoyRevolucionario Gatell dijo que un escenario trágico serían 60mil muertos, hoy en México superamos 100mil muertos oficialmente; y datos no oficiales, se contabilizan + de 300mil muertos. Y mientras tanto, López sin usar cubrebocas y dando abrazos.. 🖕🏾🖕🏼🇲🇽"
1086,López-Gatell ve oportunidad para cannabis en algunos usos terapéuticos ,López-Gatell ve oportunidad para cannabis en algunos usos terapéuticos 
1087,"@AlejanndraG @HLGatell ¿No se preveía? O sea.... a los mexicanos de 2a se los va a llevar la chingada, pero no serán muchos (de Gatell a Lopez)","@AlejanndraG @HLGatell ¿No se preveía? O sea.... a los mexicanos de 2a se los va a llevar la chingada, pero no serán muchos (de Gatell a Lopez)"
1088,"No habrá cambios en política del gobierno en pandemia, AMLO al rebasar las 100 mil muertes ""Lo que se ha hecho es lo que consideramos ha dado resultados, Gatell hace un trabajo extraordinario"": @lopezobrador_ ","No habrá cambios en política del gobierno en pandemia, AMLO al rebasar las 100 mil muertes ""Lo que se ha hecho es lo que consideramos ha dado resultados, Gatell hace un trabajo extraordinario"": @lopezobrador_ "
1089,La minoría que hace ruido en redes sociales habla del Dr Gatell como si todo lo que pasa por el #Covid_19mx dependiera de él,La minoría que hace ruido en redes sociales habla del Dr Gatell como si todo lo que pasa por el #Covid_19mx dependiera de él
1090,@riveron72 A Gatell hay que acabarlo 100 000 veces si no se puede de otra firma al menos a mentadas Que lo corran ya!,@riveron72 A Gatell hay que acabarlo 100 000 veces si no se puede de otra firma al menos a mentadas Que lo corran ya!
1091,"@qtf Qué fácil, Fernanda, culpar a Gatell y no criticar al resto de gente que sigue saliendo a fiestas, antros, playas, marchas feministas, de oposición y los de apoyo. Que mal es solo criticar a una parte y no al grueso del problema. La creí una mujer inteligente, veo que no lo es.","@qtf Qué fácil, Fernanda, culpar a Gatell y no criticar al resto de gente que sigue saliendo a fiestas, antros, playas, marchas feministas, de oposición y los de apoyo. Que mal es solo criticar a una parte y no al grueso del problema. La creí una mujer inteligente, veo que no lo es."
1092,"@jenarovillamil @lopezobrador_ Lo correcto. Es un inútil y asesino. Él y su compinche López Gatell. Sus conceptos del no pasa nada, abrazos, el cubrebocas no sirve, si llegamos a 60,000 es una catástrofe, el escudo moral, el detente, etc....","@jenarovillamil @lopezobrador_ Lo correcto. Es un inútil y asesino. Él y su compinche López Gatell. Sus conceptos del no pasa nada, abrazos, el cubrebocas no sirve, si llegamos a 60,000 es una catástrofe, el escudo moral, el detente, etc...."
1093,@AreliPaz @lopezobrador_ Es que ya es demasiado tarde........ Ahorita nadie en el gabinete tomaría las riendas de esta contingencia..... Y como Gatell es imprescindible para López...... En su momento ya se tomarán las acciones para esta lacra llamada Gatell,@AreliPaz @lopezobrador_ Es que ya es demasiado tarde........ Ahorita nadie en el gabinete tomaría las riendas de esta contingencia..... Y como Gatell es imprescindible para López...... En su momento ya se tomarán las acciones para esta lacra llamada Gatell
1094,Y estás mejor sin mi !!@niservn 🎵 Una más a la lista !,Y estás mejor sin mi !!@niservn 🎵 Una más a la lista !
1095,"@mizrain_nava @HLGatell Eso hace Gatell, exactamente lo mismo, no has escuchado las conferencias?","@mizrain_nava @HLGatell Eso hace Gatell, exactamente lo mismo, no has escuchado las conferencias?"
1096,🔴 Inusual que haya 100 mil muertes en #México: @HLGatell #Gatell #COVID19 #HugoLopezGatell #Coronavirus ,🔴 Inusual que haya 100 mil muertes en #México: @HLGatell #Gatell #COVID19 #HugoLopezGatell #Coronavirus 
1097,Renuncia gatell aqui tenemos um experto 😑,Renuncia gatell aqui tenemos um experto 😑
1098,"@PPmerino Es para que las curvas de Gatell no bajen. QR es el rastreo de las personas, con el pretexto del covid, una medida que llega para quedarse..........Despierten. Es la aplicación de la agenda 2030.","@PPmerino Es para que las curvas de Gatell no bajen. QR es el rastreo de las personas, con el pretexto del covid, una medida que llega para quedarse..........Despierten. Es la aplicación de la agenda 2030."
1099,@EduLandamx @barbeandi2019 @HLGatell Donde están los que condenan a Calderón por su lucha contra el narco ? Porque no se quejan de las muertes de Gatell y López en su lucha contra el COVID ?,@EduLandamx @barbeandi2019 @HLGatell Donde están los que condenan a Calderón por su lucha contra el narco ? Porque no se quejan de las muertes de Gatell y López en su lucha contra el COVID ?
1100,Vaya idiot cuál estrategia dejar morir personas porque este y su gato Gatell decían que no se usará cubrebocas de verdad es una merde,Vaya idiot cuál estrategia dejar morir personas porque este y su gato Gatell decían que no se usará cubrebocas de verdad es una merde
1101,"@Nereorios @EmmaChoquita Fácil. No es culpa de Gatell, es por nuestra propia irresponsabilidad de no usar cubrebocas y no creer en el covid.","@Nereorios @EmmaChoquita Fácil. No es culpa de Gatell, es por nuestra propia irresponsabilidad de no usar cubrebocas y no creer en el covid."
1102,Cuando te gobierna un #Covidiota 👇 AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos ,Cuando te gobierna un #Covidiota 👇 AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos 
1103,Mientes !!!!! Tuuuuu pudimos cantarla juntos pero me abriste... gracias,Mientes !!!!! Tuuuuu pudimos cantarla juntos pero me abriste... gracias
1104,"@enriqueruco Y sí, yo Apoyo a mi Dr Gatell #YoCreoEnGatell #GatellOrgulloMexicano","@enriqueruco Y sí, yo Apoyo a mi Dr Gatell #YoCreoEnGatell #GatellOrgulloMexicano"
1105,@YvanMontecino @rafaelveur claro: Gatell y AMLO tienen la culpa de que se mueran a los dos días de ingresar o de que no alcancen a llegar.,@YvanMontecino @rafaelveur claro: Gatell y AMLO tienen la culpa de que se mueran a los dos días de ingresar o de que no alcancen a llegar.
1106,"@AdrianLebaron @ConsultaPara @lopezobrador_ Es un Psicópata, ese tipo de mentes dañadas no cambian,se atrofian y permanecen así, hasta el fin,el problema peor es que se asocian;ejemplo: Gatell-Obrador. Si el Pueblo no actúa, ellos sólo empeorarán las cosas pues son Dementes.","@AdrianLebaron @ConsultaPara @lopezobrador_ Es un Psicópata, ese tipo de mentes dañadas no cambian,se atrofian y permanecen así, hasta el fin,el problema peor es que se asocian;ejemplo: Gatell-Obrador. Si el Pueblo no actúa, ellos sólo empeorarán las cosas pues son Dementes."
1107,"@RodMesa Ya se sabía... pronto habrá mas impuestos, sellos gatell en los cigarros y ratas mas grandes y feas para que se mueran menos por cigarro🤦‍♂️ Y la pandemia: vamos bien...","@RodMesa Ya se sabía... pronto habrá mas impuestos, sellos gatell en los cigarros y ratas mas grandes y feas para que se mueran menos por cigarro🤦‍♂️ Y la pandemia: vamos bien..."
1108,Portada de ,Portada de 
1109,@ViolettiTahti @Miriam_Junne @LeonKrauze Jajaja al inicio de la pandemia cómo no entendía las gráficas el Javier Risco usó la misma táctica conmigo. Eso pasa por confiar primero en Vampepe que en Gatell,@ViolettiTahti @Miriam_Junne @LeonKrauze Jajaja al inicio de la pandemia cómo no entendía las gráficas el Javier Risco usó la misma táctica conmigo. Eso pasa por confiar primero en Vampepe que en Gatell
1110,😷📣Calderón cuestiona cifra de muertos por COVID-19 de López-Gatell - ,😷📣Calderón cuestiona cifra de muertos por COVID-19 de López-Gatell - 
1111,"se enojaba si le tomaban la temperatura o si les checaban la saturación de O2. la culpa no es de Gatell, el señor se la pasaba todos los días dando conferencias de 1 hora repitiendo una y otra vez que hicieran caso a las recomendaciones que él nos daba.","se enojaba si le tomaban la temperatura o si les checaban la saturación de O2. la culpa no es de Gatell, el señor se la pasaba todos los días dando conferencias de 1 hora repitiendo una y otra vez que hicieran caso a las recomendaciones que él nos daba."
1112,"@GobCDMX Si es broma, todo en este gobierna ""progre"" es broma. La ciudad de México ha estado en semáforo rojo desde hace 2 semanas, pero el mesías de muerte, el engendro Moreno, el excremento mayor, por no decir kks, ha dado la orden a mono cilindrero Gatell para que no haya ningún cierre","@GobCDMX Si es broma, todo en este gobierna ""progre"" es broma. La ciudad de México ha estado en semáforo rojo desde hace 2 semanas, pero el mesías de muerte, el engendro Moreno, el excremento mayor, por no decir kks, ha dado la orden a mono cilindrero Gatell para que no haya ningún cierre"
1113,Portada de ,Portada de 
1114,"@HistoriaPedro @rafaelveur Porque se mueren a los dos días de ingresar o bien no alcanzan a llegar, Pedro, no es odio ni cesgo los gobiernos no son perfectos y cometen errores, los propios dichos de Andrés y la retórica de Gatell son más que evidentes. Si hay héroes son los médicos no los políticos.","@HistoriaPedro @rafaelveur Porque se mueren a los dos días de ingresar o bien no alcanzan a llegar, Pedro, no es odio ni cesgo los gobiernos no son perfectos y cometen errores, los propios dichos de Andrés y la retórica de Gatell son más que evidentes. Si hay héroes son los médicos no los políticos."
1115,"A quien le importan más, esa cantidad de fallecidos? AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos ","A quien le importan más, esa cantidad de fallecidos? AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos "
1116,"@EmmaChoquita ¿Saben desde cuando comenzaron a atacar a López Gatell? Efectivamente, desde que le vieron la posibilidad de ser presidenciable.","@EmmaChoquita ¿Saben desde cuando comenzaron a atacar a López Gatell? Efectivamente, desde que le vieron la posibilidad de ser presidenciable."
1117,Lic. Andres Manuel López Obrador !! ✌🏻✌🏻,Lic. Andres Manuel López Obrador !! ✌🏻✌🏻
1118,@Milenio @Berrueto Que credenciales académicas cómo médico y cientifico tiene el fantoche de @Berrueto para hacerle una crítica al Dr. Lopez Gatell? El no es nada y sin el chayote es menos que la nada.,@Milenio @Berrueto Que credenciales académicas cómo médico y cientifico tiene el fantoche de @Berrueto para hacerle una crítica al Dr. Lopez Gatell? El no es nada y sin el chayote es menos que la nada.
1119,Vengo a esta linda tendencia para recordar que mi adorado #DoctorMuerte merece ser nombrado Tesoro Nacional. ¿O ya dejaron de decirle así a Gatell?,Vengo a esta linda tendencia para recordar que mi adorado #DoctorMuerte merece ser nombrado Tesoro Nacional. ¿O ya dejaron de decirle así a Gatell?
1120,"#NosFaltan100mil incluida la prima y hermana del presidente y aún asi, él y Gatell siguen sonriendo y negando la realidad.","#NosFaltan100mil incluida la prima y hermana del presidente y aún asi, él y Gatell siguen sonriendo y negando la realidad."
1121,@qual36 @HLGatell Me refiero a las Del López Gatell !. Ese es el tema O no ? Obrador no es epidemiologo,@qual36 @HLGatell Me refiero a las Del López Gatell !. Ese es el tema O no ? Obrador no es epidemiologo
1122,"@araceli03956935 @HLGatell La estrategia de Gatell es quedar bien con el presidente, quien quiere que se oculten cifras para decir que México va requetebien.","@araceli03956935 @HLGatell La estrategia de Gatell es quedar bien con el presidente, quien quiere que se oculten cifras para decir que México va requetebien."
1123,Apoyo al Dr Hugo López Gatell,Apoyo al Dr Hugo López Gatell
1124,@monicagarzag Pero según usted la culpa la tiene Gatell,@monicagarzag Pero según usted la culpa la tiene Gatell
1125,"@Serack666 @LaFichaAmarilla @Lapolacapoblana 3. Aunque te cueste creerlo, mucho imbécil le tiene lealtad ciega al kks por lo que siguen su p3dnd3jo ejemplo de no usar mascarilla, Gatell se encarga de solaparlo. 4. Somos el país con más personal médico muerto por falta de suministros.","@Serack666 @LaFichaAmarilla @Lapolacapoblana 3. Aunque te cueste creerlo, mucho imbécil le tiene lealtad ciega al kks por lo que siguen su p3dnd3jo ejemplo de no usar mascarilla, Gatell se encarga de solaparlo. 4. Somos el país con más personal médico muerto por falta de suministros."
1126,"Ya quisiera el saco de pus @JLozanoA tener la oratoria exquisita del gran líder epidemiologo Gatell, neta. Ese wei sólo balbucea o rebuzna.","Ya quisiera el saco de pus @JLozanoA tener la oratoria exquisita del gran líder epidemiologo Gatell, neta. Ese wei sólo balbucea o rebuzna."
1127,Hoy hoy hoy sube tu meme de Gatell y etiqueta a @concursomemes y tambien puedes etiquetar a @Garcimonero @pao_maldo @HatsumiNonaka y a mí. 🙋🏻‍♀️👀,Hoy hoy hoy sube tu meme de Gatell y etiqueta a @concursomemes y tambien puedes etiquetar a @Garcimonero @pao_maldo @HatsumiNonaka y a mí. 🙋🏻‍♀️👀
1128,"@pedroferriz3 @lopezobrador_ @HLGatell Me preguntó que dirán los de la marcha de frena y el plantón de frena, también le echarán la culpa a Gatell?","@pedroferriz3 @lopezobrador_ @HLGatell Me preguntó que dirán los de la marcha de frena y el plantón de frena, también le echarán la culpa a Gatell?"
1129,"El loquito que nos desgobierna sigue sin usar cubrebocas porque, dice, el médico Gatell no se lo recomienda. Ya lo hubiera despedido. No lo hace porque es tan inepto como él. Que la gente siga muriendo como moscas no importa. Sí que la prensa lo informe. Culpar al mensajero…","El loquito que nos desgobierna sigue sin usar cubrebocas porque, dice, el médico Gatell no se lo recomienda. Ya lo hubiera despedido. No lo hace porque es tan inepto como él. Que la gente siga muriendo como moscas no importa. Sí que la prensa lo informe. Culpar al mensajero…"
1130,#EsDeUrgidos pedirle a Gatell que te ayude en los exámenes bien cabrones de epidemiología. 😔🥵,#EsDeUrgidos pedirle a Gatell que te ayude en los exámenes bien cabrones de epidemiología. 😔🥵
1131,"@Itandehui_RoMa @lopezobrador_ @HLGatell Ah, no, si lo sugiere otra institución médica o de investigación del extranjero, no cuenta, sólo las cifras que Gatell muestra, lo demás es infodemia, según él.","@Itandehui_RoMa @lopezobrador_ @HLGatell Ah, no, si lo sugiere otra institución médica o de investigación del extranjero, no cuenta, sólo las cifras que Gatell muestra, lo demás es infodemia, según él."
1132,"Hasta esta falta de ortografía de la nota queda 👉🏻 “...El subsecretario Hugo López-Gatell ha echo (sic) un trabajo extraordinario""","Hasta esta falta de ortografía de la nota queda 👉🏻 “...El subsecretario Hugo López-Gatell ha echo (sic) un trabajo extraordinario"""
1133,"@YoSoyCeleste_ @HLGatell Desde la misma OMS tuvieron errores, no tenían seguridad q el uso cubrebocas funcionara, recuerdan q dijeron q los animales NO podían contagiarse y luego el virus muto y salieron animalitos infectados. Culpan a Gatell por ""Política"" es absurdo y ruin.","@YoSoyCeleste_ @HLGatell Desde la misma OMS tuvieron errores, no tenían seguridad q el uso cubrebocas funcionara, recuerdan q dijeron q los animales NO podían contagiarse y luego el virus muto y salieron animalitos infectados. Culpan a Gatell por ""Política"" es absurdo y ruin."
1134,Quiero la cabeza del presidente y Gatell para sentirme mejor por la pérdida.,Quiero la cabeza del presidente y Gatell para sentirme mejor por la pérdida.
1135,"@rochaperiodista No.El virus llego a Mexico meses después del 1er brote, debian haber estado preparados. El único logro de Gatell? Un semáforo!!! Eran vidas humanas, un padre, abuela, hermana... #DoctorMuerte #renunciahlopezgatell","@rochaperiodista No.El virus llego a Mexico meses después del 1er brote, debian haber estado preparados. El único logro de Gatell? Un semáforo!!! Eran vidas humanas, un padre, abuela, hermana... #DoctorMuerte #renunciahlopezgatell"
1136,"@ChairosY Economía: Hablará del parque acuático 2 bocas, la central avionera y el trenecito a vapor, obras cumbres de su reinado. Covid: Promoverá a gatell al premio Nobel o de secretario de la OMS, cuando menos. Ya veremos.","@ChairosY Economía: Hablará del parque acuático 2 bocas, la central avionera y el trenecito a vapor, obras cumbres de su reinado. Covid: Promoverá a gatell al premio Nobel o de secretario de la OMS, cuando menos. Ya veremos."
1137,"México llega a 100 mil muertos por Covid, cifra ""inusual"", reconoce López-Gatell ","México llega a 100 mil muertos por Covid, cifra ""inusual"", reconoce López-Gatell "
1138,@JLozanoA @Nerilicon @eleconomista Chiva Loca ¿Y los más de un millón de muertos que hay en otros países por el Coronavirus también es por culpa de Gatell? ,@JLozanoA @Nerilicon @eleconomista Chiva Loca ¿Y los más de un millón de muertos que hay en otros países por el Coronavirus también es por culpa de Gatell? 
1139,@monerorictus @DeniseDresserG @ElFinanciero_Mx es culpa de López Gatell.,@monerorictus @DeniseDresserG @ElFinanciero_Mx es culpa de López Gatell.
1140,@josegrillosr Ahora entiendo las risas de Gatell por los muertos. Son el negocio de su mesías. #SonMasDe100mil #VxM,@josegrillosr Ahora entiendo las risas de Gatell por los muertos. Son el negocio de su mesías. #SonMasDe100mil #VxM
1141,"@AlexRodriguezSa Muchos de ésos decesos se Pudieron evitar , negligentes y cínicos , amlo y Gatell en Su conciencia cargarán toda Su vida ...","@AlexRodriguezSa Muchos de ésos decesos se Pudieron evitar , negligentes y cínicos , amlo y Gatell en Su conciencia cargarán toda Su vida ..."
1142,"@Abrahamchillet Dicen que el hubiera no existe, pero me gustaría saber que hubiera pasado si los pendejos de Gatell y el cacas hubieran insistido en utilizar el cubrebocas desde el inicio de la pandemia, tal vez hubieran muerto menos personas o tal vez no, quien sabe","@Abrahamchillet Dicen que el hubiera no existe, pero me gustaría saber que hubiera pasado si los pendejos de Gatell y el cacas hubieran insistido en utilizar el cubrebocas desde el inicio de la pandemia, tal vez hubieran muerto menos personas o tal vez no, quien sabe"
1143,#Obrador y #Gatell con su doble discurso...#Quédateencasa y las más de 100 mil víctimas de este par de irresponsables,#Obrador y #Gatell con su doble discurso...#Quédateencasa y las más de 100 mil víctimas de este par de irresponsables
1144,"Quieren que el gobierno les resuelva todo. Necesitan que venga gatell a encerrarlos en sus casas y que él mismo les ponga cubrebocas o qué? ""Ay, es que el presidente no usa cubre bocas"" Que te valga verga, si el presidente se mete 3 pitos en la cola tú también o que ?","Quieren que el gobierno les resuelva todo. Necesitan que venga gatell a encerrarlos en sus casas y que él mismo les ponga cubrebocas o qué? ""Ay, es que el presidente no usa cubre bocas"" Que te valga verga, si el presidente se mete 3 pitos en la cola tú también o que ?"
1145,"@HectorRossete Y existe alguna? Porque creo que a ningún país le ha funcionado nada. Aclaro, soy anti 4T y no soporto a Gatell, pero no se si haya alguna forma de realmente controlar la pandemia.","@HectorRossete Y existe alguna? Porque creo que a ningún país le ha funcionado nada. Aclaro, soy anti 4T y no soporto a Gatell, pero no se si haya alguna forma de realmente controlar la pandemia."
1146,@JLozanoA @xolocartoon @diario24horas Chiva Loca ¿Y los más de un millón de muertos que hay en otros países por el Coronavirus también es por culpa de Gatell? ,@JLozanoA @xolocartoon @diario24horas Chiva Loca ¿Y los más de un millón de muertos que hay en otros países por el Coronavirus también es por culpa de Gatell? 
1147,"@ElTyler6 @ZabdielOmega @ZowlOficial La cosa central aquí es que Zowl esta desacreditando a Gatell, y sus seguidores podrían hacerle caso. No es la primera vez que lo hace. Si Zowl tuviera estudios formales en salud o experiencia de campo, tomaría en cuenta su opinión. Pero dudo que los tenga.","@ElTyler6 @ZabdielOmega @ZowlOficial La cosa central aquí es que Zowl esta desacreditando a Gatell, y sus seguidores podrían hacerle caso. No es la primera vez que lo hace. Si Zowl tuviera estudios formales en salud o experiencia de campo, tomaría en cuenta su opinión. Pero dudo que los tenga."
1148,"No tengo politico, reconozco el trabajo que ha hecho Sheinbaum, ella ha trabajado muy bien, el protagonismo le ha ganado a Gatell. Veo un futuro para Sheinbaum, para Gatell se lo dudo mucho! Después de este año creo que van a buscar una manera de eliminarle del juego.","No tengo politico, reconozco el trabajo que ha hecho Sheinbaum, ella ha trabajado muy bien, el protagonismo le ha ganado a Gatell. Veo un futuro para Sheinbaum, para Gatell se lo dudo mucho! Después de este año creo que van a buscar una manera de eliminarle del juego."
1149,"@CarlosJ63792630 @LULALAR Marcados ya estamos todos 😓por el odio que han despertado en nosotros López, Gatell y su gabinete de asesinos 🤬!!","@CarlosJ63792630 @LULALAR Marcados ya estamos todos 😓por el odio que han despertado en nosotros López, Gatell y su gabinete de asesinos 🤬!!"
1150,López-Gatell pide no politizar información sobre COVID-19 ,López-Gatell pide no politizar información sobre COVID-19 
