,tweet,parse
952,"@LOVREGA Y Gatell KKs detente, podemos abrazar cubrebocas sirve jo ver. No cansas tener tragar tanta mierda Veronico","@LOVREGA Y Gatell KKs detente, podemos abrazar cubrebocas sirve jo ver. No cansas tener tragar tanta mierda Veronico"
953,@lajornadaonline @HLGatell Es pasa hacen caso Paty Navidad Dr Gatell,@lajornadaonline @HLGatell Es pasa hacen caso Paty Navidad Dr Gatell
954,"Aplanar curvas, solo si, así dicta Obrador. Gatell 100,000 muertos ¿Qué escenario tenemos? 60,000 CATASTRÓFICO, hoy FULMINANTE","Aplanar curvas, solo si, así dicta Obrador. Gatell 100,000 muertos ¿Qué escenario tenemos? 60,000 CATASTRÓFICO, hoy FULMINANTE"
955,"@riveron72 Seguramente Gatell dijo cuidaran, fiestas, fácil hacharle culpa persona asumir cuidamos responsables 😡","@riveron72 Seguramente Gatell dijo cuidaran, fiestas, fácil hacharle culpa persona asumir cuidamos responsables 😡"
956,"k pedo jaja culpan gatell, si sacado casa","k pedo jaja culpan gatell, si sacado casa"
957,@Itzel_uyulala @INCOGNITOS8888 @HLGatell Da coraje ver ignorantes todavía defienden inepto estúpido Gatell. Tengan poquito madre,@Itzel_uyulala @INCOGNITOS8888 @HLGatell Da coraje ver ignorantes todavía defienden inepto estúpido Gatell. Tengan poquito madre
958,"@panaclo Es ningún lugar mundo tiran $$$ tonto, mañanera gatell, cuesta $ 150,000,000 pesos diarios, acuerdo gatell honesto, mediocre asesino oculta, desmiente, honestidad cabal, capacidad discutible","@panaclo Es ningún lugar mundo tiran $$$ tonto, mañanera gatell, cuesta $ 150,000,000 pesos diarios, acuerdo gatell honesto, mediocre asesino oculta, desmiente, honestidad cabal, capacidad discutible"
959,"🦠 #Coronavirus | Hugo López-Gatell, alertó epidemia #Covid ”todavía depara momento mayor intensidad #diciembre"" Nota completa 👇🏻","🦠 #Coronavirus | Hugo López-Gatell, alertó epidemia #Covid ”todavía depara momento mayor intensidad #diciembre"" Nota completa 👇🏻"
960,Alguien sabe si renunció Gatell espera doble catastrófico triple. @lopezobrador_ kks ponte pilas 🔋,Alguien sabe si renunció Gatell espera doble catastrófico triple. @lopezobrador_ kks ponte pilas 🔋
961,Pinche Gatell asesino!!,Pinche Gatell asesino!!
962,Hay dos tipos persona. ¿De cuál tú?,Hay dos tipos persona. ¿De cuál tú?
963,"Sin duda, dicha estrategia sido exitosa Sr. Presidente; ... cuántos muertos necesita país quitar Alcocer López -Gatell ?","Sin duda, dicha estrategia sido exitosa Sr. Presidente; ... cuántos muertos necesita país quitar Alcocer López -Gatell ?"
964,"@riveron72 Y gente pendeja abarrotando bares centros comerciales, haciendo fiestas eventos aunque autoridad (de tres niveles) insista permitido, ¿también pendeja culpa López-Gatell?","@riveron72 Y gente pendeja abarrotando bares centros comerciales, haciendo fiestas eventos aunque autoridad (de tres niveles) insista permitido, ¿también pendeja culpa López-Gatell?"
965,Gatell Es Charlatán,Gatell Es Charlatán
966,@ElTop0 Gatell escupió virus cara que? Pendejo,@ElTop0 Gatell escupió virus cara que? Pendejo
967,Gatell títere AMLO,Gatell títere AMLO
968,@MaguMonero dejes hacer cartones tan objetivos respecto Gatell,@MaguMonero dejes hacer cartones tan objetivos respecto Gatell
969,"@alnapi @qtf @HLGatell Tiene razón comentario! Pero verdad medios siempre promovido uso cubrebocas! Coincido irresponsabilidad gobierno incluido Sr. Gatell, vieron estampas fuerza moral sirve nada!","@alnapi @qtf @HLGatell Tiene razón comentario! Pero verdad medios siempre promovido uso cubrebocas! Coincido irresponsabilidad gobierno incluido Sr. Gatell, vieron estampas fuerza moral sirve nada!"
970,@aracelibs @HLGatell @DrNetas @Reforma López Gatell sepulturero.,@aracelibs @HLGatell @DrNetas @Reforma López Gatell sepulturero.
971,@caorfdz De pura casualidad Gatell primo Fichtner???Vamos correr dónde mismo jajajaja,@caorfdz De pura casualidad Gatell primo Fichtner???Vamos correr dónde mismo jajajaja
972,@HLGatell Mi reconocimiento felicitaciones Ud Dr. Hugo Lopez Gatell equipo trabajo excelente trabajo.,@HLGatell Mi reconocimiento felicitaciones Ud Dr. Hugo Lopez Gatell equipo trabajo excelente trabajo.
973,@CiroGomezL @HLGatell Tu obsesión fobia ira odio toda lógica. Tu programa dedicado 100% atacar presidente doctor López Gatell. Tu programa monótono aburrido. El tema central atacar vomitar días veneno excremento.,@CiroGomezL @HLGatell Tu obsesión fobia ira odio toda lógica. Tu programa dedicado 100% atacar presidente doctor López Gatell. Tu programa monótono aburrido. El tema central atacar vomitar días veneno excremento.
974,"@isoykaro Por supuesto gente gran responsabilidad, Gatell varias ocasiones subestimado utilidad cubrebocas. Entonces, genera mucha gente reste importancia situación mensajes contradictorios.","@isoykaro Por supuesto gente gran responsabilidad, Gatell varias ocasiones subestimado utilidad cubrebocas. Entonces, genera mucha gente reste importancia situación mensajes contradictorios."
975,"@Radio_Formula Todos politicos Gatell familiares turistas puertos bañandoce multitud, cada persona responsable aptos, cada idiota piensan empleados deverian ponerse cubrebocas pegarles finos turistas enfermedad jajajajajajajja","@Radio_Formula Todos politicos Gatell familiares turistas puertos bañandoce multitud, cada persona responsable aptos, cada idiota piensan empleados deverian ponerse cubrebocas pegarles finos turistas enfermedad jajajajajajajja"
976,"Desde principio pandemia dediqué asesorar medidas protección EPP sanitización, leer estudios países. Los ingenieros dejamos margen. Gatell miserable sentidos, cumplió agenda órdenes. #SonMasDe100mil","Desde principio pandemia dediqué asesorar medidas protección EPP sanitización, leer estudios países. Los ingenieros dejamos margen. Gatell miserable sentidos, cumplió agenda órdenes. #SonMasDe100mil"
977,Prioridades... AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos,Prioridades... AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos
978,"@enriqueruco La alerta tardía aquel brote epidemiológico obligó FC pedirle secretario Salud, José Ángel Córdova, cesara. A López-Gatell despidieron, relegaron responsabilidades menores.","@enriqueruco La alerta tardía aquel brote epidemiológico obligó FC pedirle secretario Salud, José Ángel Córdova, cesara. A López-Gatell despidieron, relegaron responsabilidades menores."
979,"@BarbaLauraelena Ayer espacio Loret radio, pasaron audio, hablan Cantinflas frases parecidas verdad L Gatell parece vendedor cobijas camión.","@BarbaLauraelena Ayer espacio Loret radio, pasaron audio, hablan Cantinflas frases parecidas verdad L Gatell parece vendedor cobijas camión."
980,"@LOVREGA Te faltó razón principal: Porque López (Obrador Gatell) idiotas incompetentes, irresponsables insensibles. Por eso. Punto. #Tde4a","@LOVREGA Te faltó razón principal: Porque López (Obrador Gatell) idiotas incompetentes, irresponsables insensibles. Por eso. Punto. #Tde4a"
981,"@LOVREGA Te falto decir, negligencia López Gato Gatell. Por tomar serio pandemia tomar medidas severas. Por pedir usarán cubrebocas KKs pone ejemplo","@LOVREGA Te falto decir, negligencia López Gato Gatell. Por tomar serio pandemia tomar medidas severas. Por pedir usarán cubrebocas KKs pone ejemplo"
982,"@jgnaredo Jorge Gómez, hecho AMLO gatell, decirnos puras mentiras estadísticas pandemia nadie creemos, aunque periodistas asisten conferencias, mañaneras, puros comprados, quieren entender necesario cambio estrate","@jgnaredo Jorge Gómez, hecho AMLO gatell, decirnos puras mentiras estadísticas pandemia nadie creemos, aunque periodistas asisten conferencias, mañaneras, puros comprados, quieren entender necesario cambio estrate"
983,"6,000 muertos previstos Vs 100,000 muertos hoy. ¿Notan eficacia Lopez Gatell?","6,000 muertos previstos Vs 100,000 muertos hoy. ¿Notan eficacia Lopez Gatell?"
984,"@LOVREGA Por culpa pendjo Gatell, irresponsable AMLO","@LOVREGA Por culpa pendjo Gatell, irresponsable AMLO"
985,"@CiroGomezL @HLGatell El sicario cártel periodismo chayotero prensa benevolente Ciro GL supera Ricardito Alemán Pablito Hiriart fobia, ira, alergia odio enfermizo presidente López Gatell. En tiempos prianismo Calderón EPN calladitos.","@CiroGomezL @HLGatell El sicario cártel periodismo chayotero prensa benevolente Ciro GL supera Ricardito Alemán Pablito Hiriart fobia, ira, alergia odio enfermizo presidente López Gatell. En tiempos prianismo Calderón EPN calladitos."
986,"@mizrain_nava @HLGatell Que mueran todos, así piensa Gatell, común, ninguno dos importa","@mizrain_nava @HLGatell Que mueran todos, así piensa Gatell, común, ninguno dos importa"
987,"@pbperito @monicagarzag Creo conocimiento según presidente amlo ""ya domada curva"" 🤷‍♂️ Y 🤦‍♂️ Quesque manejo crisis parte ""doctor"" gatell ""sido E S P L E N D I D O"" 🤬","@pbperito @monicagarzag Creo conocimiento según presidente amlo ""ya domada curva"" 🤷‍♂️ Y 🤦‍♂️ Quesque manejo crisis parte ""doctor"" gatell ""sido E S P L E N D I D O"" 🤬"
988,@michelleriveraa Gracias #ElCacas lacayo Gatell,@michelleriveraa Gracias #ElCacas lacayo Gatell
989,"“Vamos bien”, dice Hugo López-Gatell día superamos 100 mil muertos","“Vamos bien”, dice Hugo López-Gatell día superamos 100 mil muertos"
990,Pero Gatell decía sistema salud listo preparado. A cárcel debe ir maldito acabar show.,Pero Gatell decía sistema salud listo preparado. A cárcel debe ir maldito acabar show.
991,"@LetyVarela @monerorictus Siempre culpas del. Pasado chingones resuelto según uds tanta deficiencia, peor gatell dice pura pendejada egocéntrico, cero humilde aceptar malas decisiones","@LetyVarela @monerorictus Siempre culpas del. Pasado chingones resuelto según uds tanta deficiencia, peor gatell dice pura pendejada egocéntrico, cero humilde aceptar malas decisiones"
992,"simón Gatell culpable muert*s c0vid, bueno, salgo tw pq saldré fiesta cubrebocas, total si muero Gatell culpa","simón Gatell culpable muert*s c0vid, bueno, salgo tw pq saldré fiesta cubrebocas, total si muero Gatell culpa"
993,"La Jornada: Covid, fuerte diciembre: López-Gatell","La Jornada: Covid, fuerte diciembre: López-Gatell"
994,"A pesar 100 mil muertos #COVID19 #AMLO descartó cambiar estrategia atender #pandemia, pues trabajo Gatell dado resultados","A pesar 100 mil muertos #COVID19 #AMLO descartó cambiar estrategia atender #pandemia, pues trabajo Gatell dado resultados"
995,Las prioridades señor Presidente... AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos,Las prioridades señor Presidente... AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos
996,"@lepokkkk @AlipppPadilah Hahahaha ngakak, lebih ke gatell ga sih bang 😭","@lepokkkk @AlipppPadilah Hahahaha ngakak, lebih ke gatell ga sih bang 😭"
997,"@ImagenTVMex @franciscozea @imagenZea Hoy definitivamente día atacar Gatell, mayoría ""medios"" hecho. Dónde queda responsabilidad población, acatar recomendaciones?","@ImagenTVMex @franciscozea @imagenZea Hoy definitivamente día atacar Gatell, mayoría ""medios"" hecho. Dónde queda responsabilidad población, acatar recomendaciones?"
998,Little Gatell @HLGatell 🖕🏼🤬🤬🤬🤬🤬🤬 #DrMuerte #100MilMuertosDeGatell #NosFaltan100mil #ComoAnilloAlDedo,Little Gatell @HLGatell 🖕🏼🤬🤬🤬🤬🤬🤬 #DrMuerte #100MilMuertosDeGatell #NosFaltan100mil #ComoAnilloAlDedo
999,"""López Gatell hecho trabajo extraordinario, excepcional: @lopezobrador_ Andrés Manuel hecho trabajo extraordinario, excepcional: @HLGatell Así comedia 4T","""López Gatell hecho trabajo extraordinario, excepcional: @lopezobrador_ Andrés Manuel hecho trabajo extraordinario, excepcional: @HLGatell Así comedia 4T"
1000,"@LOVREGA El gato Cirilo Gómez Leyva pregunta: ¿""Quién hace cargo 100 mil muertes?... Respuesta: pendejo dijo: ""No hagas caso Gatell""","@LOVREGA El gato Cirilo Gómez Leyva pregunta: ¿""Quién hace cargo 100 mil muertes?... Respuesta: pendejo dijo: ""No hagas caso Gatell"""
1001,"@CiroGomezL Porque vas entrevistas ""periodista"" llama Javier Alatorre consultas ""no haga caso López Gatell"", probablemente dé respuesta porqué incrementan casos contagios negligencia, necedad irresponsabilidad.","@CiroGomezL Porque vas entrevistas ""periodista"" llama Javier Alatorre consultas ""no haga caso López Gatell"", probablemente dé respuesta porqué incrementan casos contagios negligencia, necedad irresponsabilidad."
1002,"La secta lopezobradorista defiende Hugo López Gatell diciendo ""politiza 100 mil muertos tragedia mundial"", años mmaron 43 disque normalistas ""guerra Vs narco"". Por jamás dejaran ser perros falderos gobierno mediocre.","La secta lopezobradorista defiende Hugo López Gatell diciendo ""politiza 100 mil muertos tragedia mundial"", años mmaron 43 disque normalistas ""guerra Vs narco"". Por jamás dejaran ser perros falderos gobierno mediocre."
1003,¿Habrá alguien decente aún defienda Sr. López-Gatell?,¿Habrá alguien decente aún defienda Sr. López-Gatell?
1004,Si dios,Si dios
1005,"@monicagarzag Yyyyyyyy? Cómo diría lucerito, hechamos culpa Gatell sheinbaum","@monicagarzag Yyyyyyyy? Cómo diría lucerito, hechamos culpa Gatell sheinbaum"
1006,Ese tipo pretende secuestrarme caricias va ser mejor,Ese tipo pretende secuestrarme caricias va ser mejor
1007,"“Lopez Gatell hecho trabajo extraordinario, excepcional”: - López Felices 100 mil desea #DoctorMuerte","“Lopez Gatell hecho trabajo extraordinario, excepcional”: - López Felices 100 mil desea #DoctorMuerte"
1008,"El fracaso señor López Gatell, elevan endosarlo, pobreza mental. 100 mil muertos, fracaso López","El fracaso señor López Gatell, elevan endosarlo, pobreza mental. 100 mil muertos, fracaso López"
1009,@dadkom14 Voy copiar explicación q siguen necio culpar presidente gatell,@dadkom14 Voy copiar explicación q siguen necio culpar presidente gatell
1010,@AlejoShark @javisevich @HLGatell El Dr. Gatell Menguele !!!,@AlejoShark @javisevich @HLGatell El Dr. Gatell Menguele !!!
1011,@rochaperiodista Ya salío lambe huevos kk’s niña Gatell 🤬🖕🏻👊🏻😠 CHPPM,@rochaperiodista Ya salío lambe huevos kk’s niña Gatell 🤬🖕🏻👊🏻😠 CHPPM
1012,"@lopezobrador_ hartos estúpidas palabras ""adversarios"" ""conservadores"" gobierna todos, entiendes???? LAS MUERTES POR LA PANDEMIA SON TU RESPONSABILIDAD Y LA DE TU GATO LOPEZ GATELL. PAR DE ASESINOS.","@lopezobrador_ hartos estúpidas palabras ""adversarios"" ""conservadores"" gobierna todos, entiendes???? LAS MUERTES POR LA PANDEMIA SON TU RESPONSABILIDAD Y LA DE TU GATO LOPEZ GATELL. PAR DE ASESINOS."
1013,"Los facilitadores #4T, #RedAMLO / Chairos justifican Gatell diciendo pandemia reto mundial, reconocen México sido especialmente ineficiente manejo. Desde inicio, objetivo salvar vidas, blindar agenda 4T.","Los facilitadores #4T, #RedAMLO / Chairos justifican Gatell diciendo pandemia reto mundial, reconocen México sido especialmente ineficiente manejo. Desde inicio, objetivo salvar vidas, blindar agenda 4T."
1014,@LOVREGA 5 política clara insuficiente Gatell López.,@LOVREGA 5 política clara insuficiente Gatell López.
1015,"@LOVREGA Por dos simples razones , par pendejos tomando decisiones. AMLO Y GATELL más...","@LOVREGA Por dos simples razones , par pendejos tomando decisiones. AMLO Y GATELL más..."
1016,#aZiNoAnLo Separando jente cuarta transformación #Cardenas #Gatell,#aZiNoAnLo Separando jente cuarta transformación #Cardenas #Gatell
1017,"Yo siempre defenderé Gatell siempre sido directo ciudadanos atienden recomendaciones, chinguen madre","Yo siempre defenderé Gatell siempre sido directo ciudadanos atienden recomendaciones, chinguen madre"
1018,Cifra 100 mil muertes Covid-19 “inusual”: López-Gatell,Cifra 100 mil muertes Covid-19 “inusual”: López-Gatell
1019,"@utrilla_star Hernán trasporte da servicio público debe reglamentado, debida aplicación sanción responsabilidad directa gobierno. Tienes razón aerolínea debe aplicar protocolos. Pero Gatell ayudarlo. Un desperdicio tiempo recursos.","@utrilla_star Hernán trasporte da servicio público debe reglamentado, debida aplicación sanción responsabilidad directa gobierno. Tienes razón aerolínea debe aplicar protocolos. Pero Gatell ayudarlo. Un desperdicio tiempo recursos."
1020,"Me gustaría saber culpan Gatell muertes covid, gatell dijo hagan pedas, vayan fiestas, pónganse barbijo garganta 😷, 💩, gente muerto ustedes mismos, contagio.","Me gustaría saber culpan Gatell muertes covid, gatell dijo hagan pedas, vayan fiestas, pónganse barbijo garganta 😷, 💩, gente muerto ustedes mismos, contagio."
1021,AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos,AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos
1022,"@jgnaredo Los mezquinos ruines 4t, especialmente YSQ cínico inepto Gatell","@jgnaredo Los mezquinos ruines 4t, especialmente YSQ cínico inepto Gatell"
1023,"@lopezobrador_ @HLGatell México 100,104 muertos necedad! Son par ineptos, soberbios, indolentes, cínicos negligentes! Y gatell 🍳🍳 hacer recapacitar dictadorcillo soberbio kakas! 100,104 Mexicanos muertos!!!!!!!!!!!!!!! Eso importa!","@lopezobrador_ @HLGatell México 100,104 muertos necedad! Son par ineptos, soberbios, indolentes, cínicos negligentes! Y gatell 🍳🍳 hacer recapacitar dictadorcillo soberbio kakas! 100,104 Mexicanos muertos!!!!!!!!!!!!!!! Eso importa!"
1024,"@brisegonzalez05 Gatell culpable esten bien pendejos tomen tiempo leer, informarse","@brisegonzalez05 Gatell culpable esten bien pendejos tomen tiempo leer, informarse"
1025,"@PiperThread @Funesta No sólo echar culpas , todavía atreve felicitar Gatell....... palabras .","@PiperThread @Funesta No sólo echar culpas , todavía atreve felicitar Gatell....... palabras ."
1026,"@GlodeJo07 2/3 Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell, diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre","@GlodeJo07 2/3 Mas 100,000 muertos. En México, culpa AMLO Dr. Muerte Gatell, diario infectan mas 4500 personas, cada día mueren mas 500. Para ejemplo manejo correcto, Nueva Zelanda: lleva 25 muertos toda pandemia, último falleció 17 septiembre"
1027,@AreliPaz @lopezobrador_ López Gatell anticipó serian desastroso si 60 mil muertes. Luego vinieron maromas padecimiento preexistentes evadir responsabilidad (SIEMPRE haber algún culpable negligencia) Por último AMLO dice hecho trabajo excepcional.,@AreliPaz @lopezobrador_ López Gatell anticipó serian desastroso si 60 mil muertes. Luego vinieron maromas padecimiento preexistentes evadir responsabilidad (SIEMPRE haber algún culpable negligencia) Por último AMLO dice hecho trabajo excepcional.
1028,@GlodeJo07 Ya sorprende mierda Lopez-Gatell diga tantas pende@j@das.,@GlodeJo07 Ya sorprende mierda Lopez-Gatell diga tantas pende@j@das.
1029,"@brisegonzalez05 Gatell siempre sido claro, siempre dicho mantengamos distancia, salir casa, usar cubrebocas, señor presidente mismos ciudadanos estan cumpliendo reglas sanidad nueva normalidad","@brisegonzalez05 Gatell siempre sido claro, siempre dicho mantengamos distancia, salir casa, usar cubrebocas, señor presidente mismos ciudadanos estan cumpliendo reglas sanidad nueva normalidad"
1030,"@SinLinea_Mx Cinismo máxima expresión, mientras 30,000,000 focas irracionales aplaudiendo, pues así seguirá, palabras amor desmedido Chairos hacen gatell sienta, Artista candidato presidencial, caricatura científico, ""médico asesino""","@SinLinea_Mx Cinismo máxima expresión, mientras 30,000,000 focas irracionales aplaudiendo, pues así seguirá, palabras amor desmedido Chairos hacen gatell sienta, Artista candidato presidencial, caricatura científico, ""médico asesino"""
1031,@davenaruto Eres pendejo verdad? Si si ahuevo ahuevo culpemos gatell gente pendeja sale nunca cuido Cuarentena,@davenaruto Eres pendejo verdad? Si si ahuevo ahuevo culpemos gatell gente pendeja sale nunca cuido Cuarentena
1032,😷📣Calderón cuestiona cifra muertos COVID-19 López-Gatell -,😷📣Calderón cuestiona cifra muertos COVID-19 López-Gatell -
1033,@oscarmartinezt @CoparmexNL @GobiernoMX @HLGatell @SSalud_mx Bueno ahora dime nivel mundial... España Francia Inglaterra Italia Austria...algunos van tercera oleada incluso implementaron toque queda...ahí quién culpa gobierno México gatell influyeron gente pendeja usted.,@oscarmartinezt @CoparmexNL @GobiernoMX @HLGatell @SSalud_mx Bueno ahora dime nivel mundial... España Francia Inglaterra Italia Austria...algunos van tercera oleada incluso implementaron toque queda...ahí quién culpa gobierno México gatell influyeron gente pendeja usted.
1034,"@literalmexico @lopezobrador_ López Obrador peor presidente México, todavía atreve infeliz decir López Gatell hecho buen trabajo. Mentiroso, incapaz, inculto, ideas viejas COBARDE","@literalmexico @lopezobrador_ López Obrador peor presidente México, todavía atreve infeliz decir López Gatell hecho buen trabajo. Mentiroso, incapaz, inculto, ideas viejas COBARDE"
1035,"Es curioso ver echan culpa Lopez Gatell cantidad muertes COVID-19 México, seguramente subsecretario anda incitando aglomeren personas sigan medidas establecidas. La culpa sale esencial.","Es curioso ver echan culpa Lopez Gatell cantidad muertes COVID-19 México, seguramente subsecretario anda incitando aglomeren personas sigan medidas establecidas. La culpa sale esencial."
1036,"@AreliPaz @lopezobrador_ Extraordinario??? Estamos encima, mal, países mundo! López Gatell Dr. muerte!","@AreliPaz @lopezobrador_ Extraordinario??? Estamos encima, mal, países mundo! López Gatell Dr. muerte!"
1037,"@PoetaCaminate @ramblassino Todo cierto, excepto CovIdiotas haciendo fiestas clandestinas, enfermar 15 dias despues culpan gobierno. Es decir Japoneses si hacen dicho cansancio Dr Gatell, Sana distancia, aislamiento caso sintomas etc.","@PoetaCaminate @ramblassino Todo cierto, excepto CovIdiotas haciendo fiestas clandestinas, enfermar 15 dias despues culpan gobierno. Es decir Japoneses si hacen dicho cansancio Dr Gatell, Sana distancia, aislamiento caso sintomas etc."
1038,Cifra 100 mil muertes Covid-19 “inusual”: López-Gatell,Cifra 100 mil muertes Covid-19 “inusual”: López-Gatell
1039,"Al principio gatell dijo necesario poner restricciones número contagiados mínimo, luego apoyó presidente. gatell dijo claro me: pruebas cubrebocas sirvan aminorar contagios, usar contagio rebaño","Al principio gatell dijo necesario poner restricciones número contagiados mínimo, luego apoyó presidente. gatell dijo claro me: pruebas cubrebocas sirvan aminorar contagios, usar contagio rebaño"
1040,Eres p3nd3jo Gatell.,Eres p3nd3jo Gatell.
1041,"@Rod_CuentemeMas Si, muuuuy confusos sectores vulnerables. Acuérdate mayo dijo domó pandemia, abeazarse pasa nada, detentes, Gatell dijo AMLO fuerza moral contagio, rifa atender salud... Etc.","@Rod_CuentemeMas Si, muuuuy confusos sectores vulnerables. Acuérdate mayo dijo domó pandemia, abeazarse pasa nada, detentes, Gatell dijo AMLO fuerza moral contagio, rifa atender salud... Etc."
1042,"No entiendo cómo culpamma #Gatell único tomó Pandemia serio, dijo hacer advirtió capacidad hospitalaria atender tanta población.a mundo valió madre. Los dueños","No entiendo cómo culpamma #Gatell único tomó Pandemia serio, dijo hacer advirtió capacidad hospitalaria atender tanta población.a mundo valió madre. Los dueños"
1043,La pelea López-Gatell vs Irma Eréndira Sandoval,La pelea López-Gatell vs Irma Eréndira Sandoval
1044,"@EmmaChoquita La gente culpa López Gatell,no da dado cuenta México,se dado información transparente acerca pandemia,tal vez contentos si mintiera hacía anteriormente,les gusta mientan...yo apoyo López Gatell...","@EmmaChoquita La gente culpa López Gatell,no da dado cuenta México,se dado información transparente acerca pandemia,tal vez contentos si mintiera hacía anteriormente,les gusta mientan...yo apoyo López Gatell..."
1045,@GlodeJo07 El colmo cinismo decir López-Gatell hecho trabajo alguno...,@GlodeJo07 El colmo cinismo decir López-Gatell hecho trabajo alguno...
1046,"Pregúntele Ricardo Anaya, Yuridia Sierra, gabinete obrador, miembros Senado. ¿Cómo contagiaron?, Obviamente contagiaron propia imprudencia, llevamos inició pandemia, sugerencias López Gatell miren, sanos.","Pregúntele Ricardo Anaya, Yuridia Sierra, gabinete obrador, miembros Senado. ¿Cómo contagiaron?, Obviamente contagiaron propia imprudencia, llevamos inició pandemia, sugerencias López Gatell miren, sanos."
1047,"@POLOCUERVO @DrawingsFanny @Patrici99636952 @OficialFrenaaa @gilbertolozanog @PedroFerriz @tumbaburross @FranRicoToro No culpa gatell, López gatel","@POLOCUERVO @DrawingsFanny @Patrici99636952 @OficialFrenaaa @gilbertolozanog @PedroFerriz @tumbaburross @FranRicoToro No culpa gatell, López gatel"
1048,@ReginadelC 100k sigo esperando renuncia gatell,@ReginadelC 100k sigo esperando renuncia gatell
1049,"Ya acuerdo, ¿quién quedamos Hugo López Gatell?","Ya acuerdo, ¿quién quedamos Hugo López Gatell?"
1050,"@lopezdoriga A pesar avances ciencia siglos campos conocimiento podido saber cuáles límites estupidez humana, Gatell claro ejemplo.","@lopezdoriga A pesar avances ciencia siglos campos conocimiento podido saber cuáles límites estupidez humana, Gatell claro ejemplo."
1051,"@m_ebrard 100 mil, festejarán, gracias maravillosa excelente forma manejar pandemia asesino gatell proxeneta manuel","@m_ebrard 100 mil, festejarán, gracias maravillosa excelente forma manejar pandemia asesino gatell proxeneta manuel"
1052,AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos,AMLO habla beisbol mientras López-Gatell anuncia 100 mil muertos
1053,La verdadera tragedia país tener López Gatell encargado pandemia 👇,La verdadera tragedia país tener López Gatell encargado pandemia 👇
1054,"Tal ocurrió Terremoto 1985, triste esto, jamás sabremos, aproximación, cifra real víctimas Pandemia #COVID19 México. Finalmente, allá Gatell, gobiernan mismos fracasados antes. #NosFaltanCienMil","Tal ocurrió Terremoto 1985, triste esto, jamás sabremos, aproximación, cifra real víctimas Pandemia #COVID19 México. Finalmente, allá Gatell, gobiernan mismos fracasados antes. #NosFaltanCienMil"
1055,"Gatell, Doctor muerte, solo queremos renuncia, dignidad científica #NosFaltan100mil","Gatell, Doctor muerte, solo queremos renuncia, dignidad científica #NosFaltan100mil"
1056,"@gabrielguerrac @DeniseDresserG Esto pasa desapercibido, renuncie Gatell !!","@gabrielguerrac @DeniseDresserG Esto pasa desapercibido, renuncie Gatell !!"
1057,El colmo cinismo decir López-Gatell hecho trabajo excepcional pandemia...,El colmo cinismo decir López-Gatell hecho trabajo excepcional pandemia...
1058,"@jaime_arau @Pajaropolitico Una cosa dice Gatell (100mil) taza mortalidad va año. La cantidad actas defunción comparada año pasado, muestra incremento mayor 200mil.","@jaime_arau @Pajaropolitico Una cosa dice Gatell (100mil) taza mortalidad va año. La cantidad actas defunción comparada año pasado, muestra incremento mayor 200mil."
1059,@lamullerdelbar Y señor gatell culpable nose cuidaran usaran cubrebocas reuniones familiares mio estan 100mil ando culpando gobierno,@lamullerdelbar Y señor gatell culpable nose cuidaran usaran cubrebocas reuniones familiares mio estan 100mil ando culpando gobierno
1060,"@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell En Gatell razón, dijo tarde, debe pensar cubre bocas vuelve inmune, pues corre riesgo gente decida salir cualquier lugar sólo trae cubrebocas.","@pabloj01 @FoWorLesS @Misa_Medina_H @HLGatell En Gatell razón, dijo tarde, debe pensar cubre bocas vuelve inmune, pues corre riesgo gente decida salir cualquier lugar sólo trae cubrebocas."
1061,@deniseramosm @concursomemes @Garcimonero @pao_maldo @HatsumiNonaka No #Gatell da chingo risa 😂,@deniseramosm @concursomemes @Garcimonero @pao_maldo @HatsumiNonaka No #Gatell da chingo risa 😂
1062,"#Gatell100k #DrMuerte #Gatell @HLGatell 100,000 muertos oficiales usted necio política fallida ridícula. Desde marzo advertimos. Desde marzo sabíamos decisiones desembocarían masacre. Hoy, ineptitud hizo México panteón.","#Gatell100k #DrMuerte #Gatell @HLGatell 100,000 muertos oficiales usted necio política fallida ridícula. Desde marzo advertimos. Desde marzo sabíamos decisiones desembocarían masacre. Hoy, ineptitud hizo México panteón."
1063,"@brisegonzalez05 Ahuevo, Gatell culpa gente cuide, asies","@brisegonzalez05 Ahuevo, Gatell culpa gente cuide, asies"
1064,@YuririaSierra “Inusual” Según gato genocida Gatell.,@YuririaSierra “Inusual” Según gato genocida Gatell.
1065,"@araceli03956935 @HLGatell Yo conozco ninguna estrategia Gatell , actividad hace va , causado muertos , manos mexicanos ?","@araceli03956935 @HLGatell Yo conozco ninguna estrategia Gatell , actividad hace va , causado muertos , manos mexicanos ?"
